8back01053.JPG,717605.667090,1606094.354448,124.345934
8down01053.JPG,717605.643635,1606094.389143,124.313069
8front01053.JPG,717605.619207,1606094.433595,124.329233
8left01053.JPG,717605.683583,1606094.417661,124.333681
8right01053.JPG,717605.602714,1606094.370383,124.341486
8back01054.JPG,717597.630261,1606107.704981,124.254984
8down01054.JPG,717597.606858,1606107.739136,124.221520
8front01054.JPG,717597.582376,1606107.783828,124.236922
8left01054.JPG,717597.646750,1606107.767998,124.241758
8right01054.JPG,717597.565887,1606107.720811,124.250147
8back01055.JPG,717590.594292,1606119.594987,124.360746
8down01055.JPG,717590.570883,1606119.629330,124.327481
8front01055.JPG,717590.546390,1606119.673926,124.343141
8left01055.JPG,717590.610768,1606119.658083,124.347888
8right01055.JPG,717590.529914,1606119.610829,124.355998
8back01056.JPG,717583.418955,1606131.859874,124.302438
8down01056.JPG,717583.395795,1606131.894366,124.269153
8front01056.JPG,717583.371323,1606131.938973,124.284816
8left01056.JPG,717583.435639,1606131.922970,124.289847
8right01056.JPG,717583.354639,1606131.875876,124.297406
8back01057.JPG,717575.649458,1606144.828324,124.316306
8down01057.JPG,717575.626378,1606144.862495,124.282636
8front01057.JPG,717575.601839,1606144.907232,124.297815
8left01057.JPG,717575.666148,1606144.891309,124.303179
8right01057.JPG,717575.585149,1606144.844247,124.310941
8back01058.JPG,717568.039156,1606157.819366,124.403477
8down01058.JPG,717568.016392,1606157.853409,124.369463
8front01058.JPG,717567.991569,1606157.898119,124.384255
8left01058.JPG,717568.055849,1606157.882363,124.390410
8right01058.JPG,717567.974876,1606157.835123,124.397321
8back01059.JPG,717560.726131,1606170.179437,124.369993
8down01059.JPG,717560.702914,1606170.214308,124.337146
8front01059.JPG,717560.678516,1606170.258759,124.353359
8left01059.JPG,717560.742832,1606170.242654,124.358052
8right01059.JPG,717560.661814,1606170.195542,124.365300
8back01060.JPG,717553.023322,1606183.189085,124.498475
8down01060.JPG,717553.000082,1606183.223440,124.465104
8front01060.JPG,717552.975540,1606183.268048,124.480652
8left01060.JPG,717553.039887,1606183.252174,124.485693
8right01060.JPG,717552.958974,1606183.204960,124.493434
8back01061.JPG,717545.898771,1606195.225281,124.612841
8down01061.JPG,717545.875545,1606195.259730,124.579557
8front01061.JPG,717545.850939,1606195.304261,124.595227
8left01061.JPG,717545.915294,1606195.288430,124.600302
8right01061.JPG,717545.834415,1606195.241112,124.607766
8back01062.JPG,717537.974456,1606208.598004,124.673014
8down01062.JPG,717537.951463,1606208.632270,124.639382
8front01062.JPG,717537.926905,1606208.676976,124.654622
8left01062.JPG,717537.991196,1606208.661018,124.660090
8right01062.JPG,717537.910164,1606208.613963,124.667546
8back01063.JPG,717530.752443,1606220.674711,124.788817
8down01063.JPG,717530.728947,1606220.709477,124.756057
8front01063.JPG,717530.704787,1606220.754038,124.772323
8left01063.JPG,717530.769123,1606220.737848,124.776429
8right01063.JPG,717530.688108,1606220.690901,124.784711
8back01064.JPG,717523.164736,1606233.492095,124.875728
