A0619.JPG,717540.946354,1606033.020392,184.242828
D0619.JPG,717540.985920,1606032.925722,184.241078
S0619.JPG,717540.964836,1606032.973174,184.219961
W0619.JPG,717541.013167,1606032.992948,184.239146
X0619.JPG,717540.918962,1606032.953479,184.244508
A0620.JPG,717527.297628,1606053.989871,184.238302
D0620.JPG,717527.337375,1606053.895268,184.237126
S0620.JPG,717527.316706,1606053.942763,184.215699
W0620.JPG,717527.364551,1606053.962542,184.236057
X0620.JPG,717527.270312,1606053.922910,184.239116
A0621.JPG,717513.539148,1606074.946286,184.182440
D0621.JPG,717513.576728,1606074.850832,184.179770
S0621.JPG,717513.556712,1606074.898943,184.159112
W0621.JPG,717513.605383,1606074.917489,184.178659
X0621.JPG,717513.510355,1606074.879948,184.183301
A0622.JPG,717499.897047,1606096.013981,184.093197
D0622.JPG,717499.937144,1606095.919548,184.090860
S0622.JPG,717499.915933,1606095.967070,184.070031
W0622.JPG,717499.964032,1606095.986937,184.089697
X0622.JPG,717499.870014,1606095.946907,184.094109
A0623.JPG,717486.629112,1606117.102561,184.148718
D0623.JPG,717486.670289,1606117.008579,184.147102
S0623.JPG,717486.648765,1606117.055795,184.125900
W0623.JPG,717486.696429,1606117.076263,184.146005
X0623.JPG,717486.602826,1606117.035190,184.149562
A0624.JPG,717473.507186,1606138.328019,184.095435
D0624.JPG,717473.550442,1606138.234961,184.095028
S0624.JPG,717473.528498,1606138.281698,184.073204
W0624.JPG,717473.575113,1606138.303202,184.094640
X0624.JPG,717473.482369,1606138.260088,184.095565
A0625.JPG,717459.984886,1606159.332453,183.959017
D0625.JPG,717460.026797,1606159.238822,183.956252
S0625.JPG,717460.004926,1606159.286134,183.935629
W0625.JPG,717460.052409,1606159.306715,183.956043
X0625.JPG,717459.959125,1606159.264874,183.958976
A0626.JPG,717446.364243,1606180.322855,184.046259
D0626.JPG,717446.405990,1606180.229150,184.043507
S0626.JPG,717446.383948,1606180.276385,184.022887
W0626.JPG,717446.431692,1606180.297005,184.042641
X0626.JPG,717446.338390,1606180.255314,184.046875
A0627.JPG,717432.778523,1606201.290574,184.056899
D0627.JPG,717432.819373,1606201.196485,184.053826
S0627.JPG,717432.797918,1606201.244056,184.033362
W0627.JPG,717432.845738,1606201.264089,184.053532
X0627.JPG,717432.752012,1606201.223285,184.056945
A0628.JPG,717419.204691,1606222.293405,184.349620
D0628.JPG,717419.245909,1606222.199464,184.346928
S0628.JPG,717419.224145,1606222.246814,184.326277
W0628.JPG,717419.271994,1606222.267173,184.346050
X0628.JPG,717419.178456,1606222.226010,184.350248
A0629.JPG,717405.526081,1606243.203121,184.445745
D0629.JPG,717405.567830,1606243.109410,184.443261
S0629.JPG,717405.545348,1606243.156389,184.422532
W0629.JPG,717405.593462,1606243.177261,184.441088
X0629.JPG,717405.500292,1606243.135580,184.447668
A0630.JPG,717392.207955,1606264.351050,184.282048
D0630.JPG,717392.247599,1606264.256482,184.278023
S0630.JPG,717392.226536,1606264.304436,184.258050
W0630.JPG,717392.274798,1606264.323755,184.277860
X0630.JPG,717392.180610,1606264.284096,184.281965
A0631.JPG,717378.884283,1606285.566876,184.429746
D0631.JPG,717378.925023,1606285.472715,184.427570
S0631.JPG,717378.903702,1606285.520148,184.406651
W0631.JPG,717378.951475,1606285.540282,184.426832
X0631.JPG,717378.857685,1606285.499623,184.430233
A0632.JPG,717365.677719,1606306.688510,184.405563
D0632.JPG,717365.719315,1606306.594707,184.404245
S0632.JPG,717365.697917,1606306.641909,184.382883
W0632.JPG,717365.745180,1606306.662503,184.403787
X0632.JPG,717365.651709,1606306.621026,184.405766
A0633.JPG,717352.254679,1606327.874686,184.260443
D0633.JPG,717352.296635,1606327.781048,184.258829
S0633.JPG,717352.274950,1606327.828187,184.237619
W0633.JPG,717352.322233,1606327.848946,184.258315
X0633.JPG,717352.228935,1606327.807101,184.260703
A0634.JPG,717338.829868,1606348.957001,184.297066
D0634.JPG,717338.870663,1606348.862840,184.296406
S0634.JPG,717338.849487,1606348.909993,184.274719
W0634.JPG,717338.897092,1606348.930406,184.295015
X0634.JPG,717338.803295,1606348.889747,184.298200
A0635.JPG,717325.263130,1606369.919202,184.069604
D0635.JPG,717325.298840,1606369.823022,184.067326
